Time,B instrument,Bx,By,Bz,sigma B,Ion instrument,Status,Tp_par,Tp_perp,carrot,r_sun,clat,clong,earth_he_angle,n_p,vp_x,vp_y,vp_z,vth_p_par,vth_p_perp
1976-04-05 23:16:13,1,-13.724,5.11042,-12.9375,4.01143,1,1,812975.0,786579.0,1640,0.38243014,-3.9324341,350.70331,26.38884,20.8027,741.312,-19.4447,28.8911,115.85,113.954
1976-04-05 23:17:34,1,-17.3814,6.45098,-10.1608,2.61716,1,1,508656.0,642816.0,1640,0.38242096,-3.9321022,350.69403,26.391296,18.1743,749.526,-40.2671,21.1504,91.6369,103.015
1976-04-05 23:18:55,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38241172,-3.9317694,350.68283,26.393753,nan,677.945,-49.258,69.4141,nan,nan
1976-04-05 23:20:16,1,18.5938,-9.20833,-13.2188,6.12539,1,1,157451.0,509126.0,1640,0.3823933,-3.9311056,350.67599,26.398651,15.0855,602.997,28.6936,31.7038,50.9837,91.6791
1976-04-05 23:21:37,1,23.6422,-5.73222,-9.50222,4.39997,1,1,139086.0,571973.0,1640,0.38238412,-3.9307728,350.66675,26.401108,14.6991,588.21,3.15648,22.1877,47.9182,97.173
1976-04-05 23:22:58,1,24.0913,-3.65652,-6.56304,5.31233,1,1,175343.0,541706.0,1640,0.38237488,-3.9304409,350.65552,26.403549,15.5279,583.703,10.4428,-15.5623,53.8025,94.5671
1976-04-05 23:24:19,1,22.4,-13.6378,-4.41556,5.20093,1,1,182974.0,544528.0,1640,0.38235646,-3.9297771,350.64871,26.408463,14.5325,600.504,62.0103,-12.7873,54.9607,94.8131
1976-04-05 23:25:40,1,22.0641,-17.637,-1.28696,3.29788,1,1,184765.0,519869.0,1640,0.38234729,-3.9294443,350.63943,26.410919,16.5385,609.028,70.0716,-28.5386,55.229,92.6413
1976-04-05 23:27:01,1,21.7977,-17.733,1.80227,2.65885,1,1,172912.0,537421.0,1640,0.38232887,-3.9287806,350.63068,26.415817,15.5469,602.295,61.9996,-39.263,53.4282,94.1923
1976-04-05 23:28:22,1,19.9862,-16.3596,3.78085,3.17909,1,1,201276.0,535908.0,1640,0.38231963,-3.9284487,350.6214,26.418274,14.4605,605.815,63.9905,-41.4434,57.6439,94.0596
1976-04-05 23:29:43,1,16.7511,-15.8489,4.41333,4.46594,1,1,477559.0,567796.0,1640,0.38231045,-3.9281158,350.61212,26.420715,17.718,623.138,58.2187,-47.8656,88.7915,96.8175
1976-04-05 23:31:04,1,17.0723,-16.45,-4.51277,5.27262,1,1,223816.0,484212.0,1640,0.38229203,-3.9274521,350.60336,26.425629,14.4259,626.26,65.8243,29.5242,60.786,89.4078
1976-04-05 23:32:25,1,19.8367,-17.1889,3.09778,4.60485,1,1,182424.0,495141.0,1640,0.38228285,-3.9271193,350.59412,26.428085,15.2709,600.268,47.2674,-70.866,54.8781,90.4112
1976-04-05 23:33:46,1,21.4777,-14.9117,5.36809,4.38761,1,1,198526.0,467726.0,1640,0.38227361,-3.9267874,350.58484,26.430527,13.8972,612.754,69.937,-68.8486,57.2488,87.8727
1976-04-05 23:35:07,1,19.858,-18.2682,1.18864,3.85094,1,1,159395.0,453317.0,1640,0.3822552,-3.9261236,350.57608,26.43544,13.8657,601.404,65.1024,-44.6424,51.2973,86.5085
1976-04-05 23:36:28,1,21.2587,-15.4022,0.515217,4.3851,1,1,197108.0,479402.0,1640,0.38224602,-3.9257908,350.5668,26.437881,13.8481,602.083,61.7632,-17.2386,57.0441,88.9627
1976-04-05 23:37:49,-1,nan,nan,nan,nan,1,-3,nan,nan,1640,0.38223678,-3.9254589,350.55753,26.440338,nan,587.308,-44.2151,22.0481,nan,nan
1976-04-05 23:39:10,1,25.7065,0.679348,1.63696,2.75945,1,1,195634.0,526183.0,1640,0.38221836,-3.9247942,350.54877,26.445236,15.0927,575.265,-17.219,-37.9082,56.8303,93.2022
1976-04-05 23:40:31,1,26.62,-1.94333,-0.202222,1.9388,1,1,122370.0,531629.0,1640,0.38220918,-3.9244623,350.53949,26.447693,13.7148,574.384,6.32452,-31.0223,44.9465,93.6833
1976-04-05 23:41:52,1,26.0068,-6.50455,1.54773,1.01407,1,1,165874.0,570439.0,1640,0.38219994,-3.9241304,350.53024,26.45015,15.1925,580.148,11.5983,-32.1625,52.3296,97.0426
1976-04-05 23:43:13,1,27.4078,-5.06778,1.51778,1.80399,1,1,124547.0,519153.0,1640,0.38218153,-3.9234657,350.52145,26.455048,14.0494,573.992,15.8756,-46.1913,45.3444,92.5775
1976-04-05 23:44:34,1,27.8707,-4.2,1.51522,4.41321,1,1,173719.0,514651.0,1640,0.38217235,-3.9231339,350.51221,26.457504,16.3402,575.165,-21.5435,-40.6936,53.5528,92.1753
1976-04-05 23:45:55,1,28.7189,-0.887778,-2.23111,1.79365,1,1,138096.0,533362.0,1640,0.38216311,-3.922801,350.50293,26.459961,16.1247,574.039,6.36072,-24.2792,47.7472,93.8359
1976-04-05 23:47:16,1,28.1021,-3.06809,-2.78298,1.69215,1,1,164715.0,541861.0,1640,0.38214475,-3.9221373,350.49417,26.464859,16.6555,577.094,15.9503,-27.4832,52.1464,94.5805
1976-04-05 23:48:37,1,27.6533,-6.03913,-1.91304,1.71075,1,1,135343.0,500060.0,1640,0.38213551,-3.9218054,350.48489,26.467316,15.0161,575.768,17.0194,-14.3976,47.2689,90.8593
1976-04-05 23:49:58,1,25.1911,-4.45556,-2.53111,1.97143,1,1,177039.0,572777.0,1640,0.38212633,-3.9214725,350.47565,26.469772,14.8221,577.719,13.7997,-20.8794,54.0621,97.2412
1976-04-05 23:51:19,1,25.9811,-0.596667,-4.33556,1.7369,1,1,151254.0,527560.0,1640,0.38210791,-3.9208088,350.46686,26.47467,15.2232,578.201,-4.3961,-13.5603,49.9703,93.3241
1976-04-05 23:52:40,1,25.3943,0.615909,-6.77955,3.28008,1,1,163789.0,501898.0,1640,0.38209867,-3.9204769,350.45761,26.477127,15.4573,575.035,16.388,3.37685,51.9996,91.026
1976-04-05 23:54:01,1,25.2356,-5.86712,-5.61096,1.96162,1,1,189108.0,467139.0,1640,0.38208026,-3.9198122,350.45078,26.482025,14.997,576.815,15.3357,-3.61969,55.8744,87.8175
1976-04-05 23:55:22,1,27.5793,-4.60761,-1.83696,2.86115,1,1,185528.0,459680.0,1640,0.38207108,-3.9194803,350.43958,26.484482,16.955,557.691,21.3016,-10.5618,55.343,87.1135
1976-04-05 23:56:43,1,27.5711,0.388889,1.45333,2.99536,1,1,205863.0,487793.0,1640,0.38206184,-3.9191475,350.4303,26.486938,17.8008,560.387,3.53958,-44.4406,58.2972,89.7378
1976-04-05 23:58:04,1,27.8766,0.676596,0.559574,1.6413,1,1,152653.0,503414.0,1640,0.38204342,-3.9184837,350.42349,26.491837,16.7828,558.067,5.55983,-27.2398,50.2009,91.1634
1976-04-05 23:59:25,1,27.3222,0.484127,2.58095,2.11469,1,1,219406.0,481490.0,1640,0.38203424,-3.9181519,350.41226,26.494293,19.3514,561.083,12.3448,-35.3877,60.1841,89.1562
